# www.neaspec.com
# Scan:	 	Fourier Scan
# Project:	 	ThiagoSantos_TFC2024
# Description:	 	PtIr_old_AFMtest01_AuSi
# Date:	 	05/15/2024 11:56:15
# Scanner Center Position (X, Y):	[µm]	56.97	38.37	 
# Rotation:	[°]	0	 	 
# Scan Area (X, Y, Z):	[µm]	0.000	0.000	0.000
# Pixel Area (X, Y, Z):	[px]	1	1	1024
# Interferometer Center/Distance:	[µm]	750.000	1,500.000	 
# Averaging:	 	1	 	 
# Integration time:	[ms]	20	 	 
# Wavenumber Scaling:	 	0.979340	 	 
# Laser Source:	 	Synchrotron
# Detector:	 	R
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	Fourier
# Tip Frequency:	[Hz]	273,232.594	 	 
# Tip Amplitude:	[mV]	156.699	 	 
# Tapping Amplitude:	[nm]	88.132	 	 
# Modulation Frequency:	[Hz]	0.000	 	 
# Modulation Amplitude:	[mV]	0.000	 	 
# Modulation Offset:	[mV]	0.000	 	 
# Setpoint:	[%]	87.04	 	 
# Regulator (P, I, D):	 	2.551595	4.025369	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	0.362	 	 
# M1A Cantilever Factor:	 	1.000	 	 
# Q-Factor:	 	376.4	 	 
# Version:	 	2.1.11145.0
Row	Column	Omega	Wavenumber	O0A	O0P	O1A	O1P	O2A	O2P	O3A	O3P	O4A	O4P	O5A	O5P	
0	0	416	339.50453333333337	0.9183428	-0.06442919	2.3435016	-1.9400119	0.6639811	-1.2687473	0.653006	-1.9850723	0.08436905	0.338903	0	0	
0	0	417	340.32065	0.58744246	-1.0748678	2.4797552	-2.8914504	0.80536705	-1.6151875	0.6277696	-2.2435455	0.06230421	0.2759095	0	0	
0	0	418	341.1367666666667	0.28628406	3.0553372	2.549848	2.4861574	0.88096327	-2.0202234	0.71406823	-2.5514505	0.07947861	0.30738643	0	0	
0	0	419	341.9528833333334	0.8522139	1.1799808	2.5177076	1.6201941	0.91815466	-2.3947108	0.83269215	-3.0030956	0.1077479	-0.050124094	0	0	
0	0	420	342.76900000000006	1.6273586	0.12329348	2.3803382	0.78501993	0.9832467	-2.7491758	0.9076024	2.738193	0.11889277	-0.5131167	0	0	
0	0	421	343.5851166666667	2.3639665	-0.8564071	2.160847	-0.0288207	1.0901821	3.1278543	0.9141366	2.1649737	0.11120207	-0.8703718	0	0	
0	0	422	344.4012333333334	2.9515955	-1.8398322	1.894118	-0.83254486	1.1753482	2.6368325	0.87007785	1.59508	0.11054526	-0.99211824	0	0	
0	0	423	345.21735000000007	3.3246164	-2.8485274	1.6135755	-1.6407871	1.1599826	2.0835314	0.814726	1.0354446	0.14808068	-1.1589969	0	0	
0	0	424	346.0334666666667	3.4648714	2.3911517	1.3449949	-2.4717114	1.0013607	1.5114007	0.7803476	0.458109	0.20547108	-1.6003816	0	0	
0	0	425	346.8495833333334	3.3900638	1.3070552	1.1082431	2.9394546	0.70997953	0.99484146	0.77193266	-0.1808842	0.24897818	-2.203441	0	0	
0	0	426	347.6657	3.134078	0.17426954	0.92101085	2.017409	0.37684515	0.8151906	0.7752065	-0.89935154	0.2566178	-2.8828478	0	0	
0	0	427	348.4818166666667	2.7491987	-1.0292592	0.7953787	1.0632849	0.3751495	1.4380492	0.7739763	-1.6747637	0.21953943	2.6816416	0	0	
0	0	428	349.2979333333334	2.3605354	-2.3502254	0.7283127	0.12847166	0.71051633	1.2693046	0.7514668	-2.4592905	0.14232193	1.944399	0	0	
0	0	429	350.11405	2.2278652	2.4786136	0.7055461	-0.7344491	1.0215496	0.7642697	0.68871903	3.0894566	0.041539308	1.2564454	0	0	
0	0	430	350.93016666666665	2.5397334	1.0464524	0.7224926	-1.5155073	1.2362406	0.1994604	0.5818304	2.4865253	0.05981023	-2.866128	0	0	
0	0	431	351.74628333333334	3.0872872	-0.22208057	0.7895405	-2.2610996	1.3550665	-0.36847913	0.48644105	2.1434357	0.13595726	2.6561403	0	0	
0	0	432	352.5624000000001	3.5165007	-1.3610742	0.91223615	-3.0432322	1.4040748	-0.9289572	0.5384737	1.9960785	0.16936266	1.8334563	0	0	
0	0	433	353.37851666666666	3.5945902	-2.436128	1.0840958	2.3776693	1.4079753	-1.4920545	0.74979144	1.6522747	0.15361282	0.9593149	0	0	
0	0	434	354.1946333333334	3.2547207	2.786637	1.3043098	1.4362832	1.3720361	-2.0766103	0.9843247	1.1091921	0.09719298	-0.047324907	0	0	
0	0	435	355.01075	2.592035	1.6943192	1.5837275	0.44598788	1.2854898	-2.6993856	1.1396514	0.48422524	0.039166678	-1.9529805	0	0	
0	0	436	355.8268666666667	1.8289934	0.5095489	1.9223908	-0.5558676	1.1414435	2.909973	1.1633803	-0.1635751	0.08963648	2.2010918	0	0	
0	0	437	356.6429833333334	1.2162898	-0.82191443	2.2851655	-1.5452619	0.9552028	2.1673234	1.0451924	-0.8017537	0.14993316	1.0858293	0	0	
0	0	438	357.45910000000003	0.8050483	-2.2170107	2.6049862	-2.5172021	0.7720803	1.3219507	0.8112491	-1.3981616	0.17853364	0.047993165	0	0	
0	0	439	358.2752166666667	0.34117395	2.7268956	2.8098285	2.80421	0.6643134	0.34804085	0.5152058	-1.8822638	0.17461438	-1.0559144	0	0	
0	0	440	359.09133333333335	0.38421744	-1.234437	2.8540454	1.8400929	0.6926453	-0.6622944	0.24933998	-1.9307691	0.15633032	-2.3117318	0	0	
0	0	441	359.90745000000004	1.289955	-2.36168	2.7401278	0.8597527	0.8415886	-1.5610837	0.27223948	-1.2297921	0.15310328	2.5746403	0	0	
0	0	442	360.7235666666667	2.1680272	2.905551	2.5216093	-0.14780438	1.0504422	-2.347729	0.4990967	-1.3613797	0.1732137	1.2363744	0	0	
0	0	443	361.53968333333336	2.7743845	1.896188	2.2795486	-1.1811583	1.2606128	-3.084064	0.7228761	-1.7830272	0.19348234	0.040441524	0	0	
0	0	444	362.35580000000004	2.9691207	0.84656376	2.0739272	-2.2143893	1.4142308	2.4712503	0.9135496	-2.283042	0.19306868	-1.0785723	0	0	
0	0	445	363.1719166666667	2.8235629	-0.30095297	1.9044772	3.0819094	1.4582685	1.7307795	1.0527096	-2.8235147	0.16537525	-2.1930614	0	0	
0	0	446	363.98803333333336	2.6790133	-1.5900856	1.7324173	2.1844032	1.3613043	0.9635817	1.1177286	2.8954296	0.11507013	2.8829224	0	0	
0	0	447	364.80415000000005	2.9153702	-2.9165058	1.545824	1.4043554	1.1304073	0.14759679	1.0935255	2.3263142	0.06359885	1.2121823	0	0	
0	0	448	365.6202666666667	3.422027	2.1770945	1.3969706	0.7485776	0.8230973	-0.7742077	0.98644924	1.7788924	0.086134955	-0.99104273	0	0	
0	0	449	366.43638333333337	3.765465	1.1324911	1.3637605	0.1637702	0.5648484	-1.9389954	0.8315345	1.290043	0.16226345	-2.3657334	0	0	
0	0	450	367.2525	3.643984	0.17937046	1.4517131	-0.4625274	0.5270011	2.9785423	0.68787175	0.8947252	0.23808803	2.8227515	0	0	
0	0	451	368.0686166666667	2.9848604	-0.71451014	1.5850818	-1.1971016	0.65729374	1.9179151	0.6070944	0.5670977	0.29422104	1.8217771	0	0	
0	0	452	368.8847333333334	1.9081129	-1.5502298	1.7012748	-2.0379632	0.7934149	1.1733643	0.578183	0.20009652	0.3166949	0.8740619	0	0	
0	0	453	369.70085	0.67091703	-2.187494	1.7931339	-2.9594688	0.91623193	0.5980011	0.53863823	-0.25677854	0.2967	-0.031157244	0	0	
0	0	454	370.5169666666667	0.5746101	-0.61300665	1.8826497	2.3553138	1.0616478	0.07968278	0.44598356	-0.7507287	0.23368977	-0.8879527	0	0	
0	0	455	371.3330833333333	1.382276	-1.1956195	1.9769944	1.3749942	1.2193031	-0.46759215	0.31070438	-1.1399788	0.13749997	-1.6396704	0	0	
0	0	456	372.1492	1.7558142	-1.9443338	2.0517776	0.4036301	1.3197895	-1.0711933	0.22275957	-1.1280001	0.04333398	-1.559294	0	0	
0	0	457	372.96531666666675	1.685384	-2.666337	2.0735753	-0.56036294	1.2877771	-1.7171853	0.29469112	-1.1324406	0.11030367	-0.902091	0	0	
0	0	458	373.7814333333333	1.3216187	3.0207455	2.034149	-1.5358477	1.0867343	-2.3742886	0.41522193	-1.6453896	0.20256844	-1.5684102	0	0	
0	0	459	374.59755000000007	1.0050712	2.7307265	1.9719638	-2.5466428	0.7396053	-2.9740355	0.49457717	-2.402374	0.26498178	-2.3560486	0	0	
0	0	460	375.41366666666664	1.1578906	2.5533426	1.9675808	2.6846285	0.36564958	3.0889826	0.52585787	2.9807537	0.2916939	3.1098955	0	0	
0	0	461	376.2297833333334	1.6063645	2.0108209	2.0923882	1.6282488	0.40191928	-2.6484025	0.5435195	1.978527	0.28696564	2.2751825	0	0	
0	0	462	377.0459000000001	2.0323462	1.2330832	2.335183	0.62183976	0.72575897	-3.042244	0.5859525	0.9550036	0.26113927	1.4181693	0	0	
0	0	463	377.8620166666667	2.3509243	0.3482413	2.5998397	-0.31404266	0.9548902	2.513535	0.65280116	0.009893255	0.22653393	0.52617514	0	0	
0	0	464	378.6781333333334	2.5782614	-0.5876287	2.7670548	-1.1909264	1.0269367	1.6765395	0.7133972	-0.8153877	0.19351593	-0.41333854	0	0	
0	0	465	379.49425	2.7481945	-1.5405248	2.7435048	-2.0266871	0.95938504	0.7659326	0.74851054	-1.5259072	0.1671902	-1.3995347	0	0	
0	0	466	380.3103666666667	2.8755143	-2.4875169	2.4868138	-2.8335125	0.80599105	-0.21055032	0.76644355	-2.1458802	0.14535819	-2.417438	0	0	
0	0	467	381.1264833333334	2.9546087	2.8650312	2.0173047	2.6690726	0.6215076	-1.2337483	0.7842186	-2.723002	0.12047248	2.8092065	0	0	
0	0	468	381.9426	2.9759161	1.9489087	1.4179158	1.9300187	0.4277822	-2.2422216	0.7952239	2.9644156	0.088051036	1.6044044	0	0	
0	0	469	382.7587166666667	2.9391265	1.036678	0.82575446	1.3067034	0.21640709	-3.0512195	0.7646166	2.3059494	0.06937799	-0.081499115	0	0	
0	0	470	383.5748333333334	2.856502	0.11371749	0.44793394	1.0601499	0.12578866	-2.3437004	0.6596435	1.5570154	0.11197287	-1.7277367	0	0	
0	0	471	384.39095000000003	2.7498949	-0.83296347	0.46568227	0.8993983	0.37535775	-2.6432934	0.48367867	0.65583426	0.18510312	-2.8525205	0	0	
0	0	472	385.2070666666667	2.6419737	-1.8083428	0.63343394	0.064160265	0.62629426	2.8161776	0.31520215	-0.61580783	0.2509721	2.5011852	0	0	
0	0	473	386.02318333333335	2.5382464	-2.8056154	0.90850645	-1.0608164	0.79011786	1.9289896	0.33210504	-2.226851	0.28680652	1.6596586	0	0	
0	0	474	386.83930000000004	2.407476	2.4717927	1.3511034	-2.147028	0.8208446	1.0093614	0.46950623	2.9035597	0.27912238	0.89278746	0	0	
0	0	475	387.6554166666667	2.1833668	1.463102	1.8668706	-3.1332717	0.7109962	0.035648637	0.5462907	2.0526776	0.22896545	0.24896681	0	0	
0	0	476	388.47153333333335	1.7997797	0.43091354	2.3040574	2.2186027	0.5026825	-1.0808254	0.5136028	1.3735521	0.16640082	-0.09491623	0	0	
0	0	477	389.28765000000004	1.2565624	-0.718694	2.5474718	1.3010203	0.32512897	-2.6308987	0.41511768	0.930659	0.17323105	-0.089540474	0	0	
0	0	478	390.1037666666667	0.8082343	-2.340748	2.5609767	0.366567	0.3974112	1.8676072	0.3897714	0.7811548	0.26101914	-0.4206423	0	0	
0	0	479	390.91988333333336	1.1371132	2.1038098	2.401325	-0.6094982	0.59125644	0.6058723	0.5060505	0.48047742	0.35182112	-1.0471238	0	0	
0	0	480	391.7360000000001	1.8630533	0.8900947	2.193733	-1.63608	0.7345989	-0.42903918	0.63273627	-0.13692825	0.40542608	-1.7855753	0	0	
0	0	481	392.5521166666667	2.4362926	-0.101097435	2.0494053	-2.679299	0.78579736	-1.3849931	0.6760722	-0.95497596	0.40905786	-2.5751715	0	0	
0	0	482	393.3682333333334	2.6250103	-1.02928	1.9671813	2.6163292	0.7476125	-2.2944126	0.6367578	-1.960471	0.3671457	2.8881857	0	0	
0	0	483	394.18435	2.3298874	-1.9543004	1.8545698	1.7385695	0.6406627	3.132267	0.6078199	3.1008346	0.29588753	2.0504606	0	0	
0	0	484	395.00046666666674	1.5901006	-2.9575543	1.6493543	0.99173826	0.49445617	2.3630197	0.7054984	1.820656	0.21626675	1.2206813	0	0	
0	0	485	395.8165833333334	0.7273607	1.7895484	1.3859934	0.3892841	0.34799933	1.7550238	0.899827	0.7018172	0.14740029	0.48221493	0	0	
0	0	486	396.63270000000006	1.1131366	-0.4659692	1.1621072	-0.07980392	0.25133848	1.3931067	1.0780264	-0.27623948	0.109261505	0.018769814	0	0	
0	0	487	397.44881666666674	2.0630221	-1.6163883	1.0132197	-0.51123285	0.22347511	1.118847	1.1674308	-1.1864817	0.12767449	-0.28015795	0	0	
0	0	488	398.2649333333334	2.6697695	-2.550136	0.83034307	-1.0248171	0.20020474	0.6892286	1.1473124	-2.0747852	0.19099157	-0.8184061	0	0	
0	0	489	399.08105000000006	2.7232094	2.8380494	0.4789064	-1.6889435	0.12142777	0.21341076	1.0366629	-2.9722984	0.26730704	-1.5027934	0	0	
0	0	490	399.89716666666675	2.206702	1.9232696	0.13575296	1.7349142	0.046835884	1.6563398	0.8795566	2.3772364	0.3340711	-2.219416	0	0	
0	0	491	400.7132833333334	1.2856767	0.8695014	0.8352005	0.4330699	0.2362457	1.6383529	0.7274292	1.3887405	0.37559044	-2.9261515	0	0	
0	0	492	401.52940000000007	0.59128404	-1.1403484	1.5976366	-0.31519723	0.4532355	1.0524957	0.6160535	0.3583606	0.3841386	2.6789944	0	0	
0	0	493	402.3455166666667	1.2711972	-3.0060847	2.2546911	-1.0384254	0.654952	0.43616894	0.5437776	-0.6591922	0.36162543	2.0449815	0	0	
0	0	494	403.1616333333334	1.9304007	2.241486	2.6872752	-1.7575912	0.8149765	-0.17619136	0.47865945	-1.6182404	0.3194812	1.473268	0	0	
0	0	495	403.97775000000007	2.094187	1.3199081	2.8328843	-2.4769711	0.9159608	-0.7785665	0.3923703	-2.5219426	0.27622333	0.9777006	0	0	
0	0	496	404.7938666666667	1.7166781	0.405706	2.6965685	3.081851	0.9471979	-1.3685963	0.28059012	2.8702223	0.25004417	0.53126633	0	0	
0	0	497	405.6099833333334	0.92658645	-0.5882679	2.342522	2.3408847	0.9063771	-1.9377104	0.16450329	1.8789115	0.24544948	0.039849974	0	0	
0	0	498	406.4261	0.22761409	3.0416634	1.8740156	1.5550948	0.80878055	-2.4634466	0.09538553	0.47604066	0.2512951	-0.58493316	0	0	
0	0	499	407.2422166666667	1.0394698	1.1426889	1.4204537	0.66357344	0.698764	-2.912435	0.11423109	-0.822517	0.25853065	-1.368854	0	0	
0	0	500	408.0583333333334	1.7066978	0.06862943	1.1477339	-0.40694866	0.64227974	2.9888668	0.16636327	-1.4044482	0.2720183	-2.290516	0	0	
0	0	501	408.87445	2.0917385	-1.033981	1.1935854	-1.5462183	0.6677313	2.549415	0.26756412	-1.7723919	0.30269223	3.0044534	0	0	
0	0	502	409.6905666666667	2.3415766	-2.2182038	1.4676063	-2.5277987	0.7299405	1.9427556	0.43664104	-2.2400546	0.3487537	2.03541	0	0	
0	0	503	410.50668333333334	2.6768582	2.8457534	1.7749035	2.9222176	0.7786867	1.1750804	0.64456093	-2.8084047	0.3916715	1.1196771	0	0	
0	0	504	411.32280000000003	3.1324613	1.6782984	1.9855975	2.1632843	0.79994273	0.29817194	0.84776026	2.863451	0.40936953	0.2471574	0	0	
0	0	505	412.1389166666667	3.5214934	0.584647	2.0290916	1.4388466	0.7906758	-0.6230833	1.0103003	2.2449973	0.38782597	-0.6044726	0	0	
0	0	506	412.95503333333335	3.6443477	-0.4687009	1.8823671	0.7318647	0.72679865	-1.522264	1.1148227	1.6385173	0.32642582	-1.4633126	0	0	
0	0	507	413.77115000000003	3.4346142	-1.5285366	1.5669774	0.032597013	0.5714141	-2.3314168	1.1639678	1.0508147	0.23957822	-2.3823633	0	0	
0	0	508	414.58726666666666	2.998916	-2.6454492	1.1389536	-0.6768649	0.32923332	-2.8471088	1.1697997	0.47624326	0.15888175	2.788489	0	0	
0	0	509	415.40338333333335	2.5854704	2.4257123	0.6732017	-1.470959	0.27060306	-2.3372612	1.1368713	-0.10047633	0.13538785	1.4077655	0	0	
0	0	510	416.2195000000001	2.4234638	1.1633102	0.30822396	-2.8229792	0.5830463	-2.564394	1.0541618	-0.69475514	0.17556655	0.2886007	0	0	
0	0	511	417.03561666666667	2.470989	-0.023594735	0.47988588	1.6179177	0.85985285	3.0324588	0.9051428	-1.3130964	0.23587263	-0.4754996	0	0	
0	0	512	417.8517333333334	2.4928434	-1.0833521	0.90647024	0.72365344	0.9430107	2.2494962	0.6862359	-1.951751	0.30605787	-1.0956305	0	0	
0	0	513	418.66785	2.3441494	-2.037919	1.3389448	0.016523093	0.76517445	1.407178	0.41775346	-2.6007793	0.38422054	-1.6951909	0	0	
0	0	514	419.48396666666673	2.0399783	-2.9085753	1.7083887	-0.670416	0.34850997	0.35257694	0.14040302	3.0219998	0.4555578	-2.3229003	0	0	
0	0	515	420.3000833333334	1.6972626	2.582074	1.9469883	-1.3742038	0.32461253	-2.6660464	0.10191855	-0.6086858	0.4971892	-2.9829764	0	0	
0	0	516	421.11620000000005	1.4543908	1.850442	2.0009875	-2.1086135	0.9194249	2.4935863	0.28527734	-1.1714689	0.49040076	2.61979	0	0	
0	0	517	421.93231666666674	1.3850895	1.1105131	1.8583218	-2.8875675	1.3849986	1.6324625	0.43160945	-1.62365	0.429216	1.9361159	0	0	
0	0	518	422.74843333333337	1.4603896	0.28667954	1.5677179	2.5444221	1.5674211	0.8139926	0.5966247	-2.055466	0.32329324	1.2752383	0	0	
0	0	519	423.56455000000005	1.6015667	-0.6228358	1.2466493	1.5698099	1.4012389	0.017979871	0.80705595	-2.562163	0.19624917	0.7028066	0	0	
0	0	520	424.38066666666674	1.7235163	-1.5796396	1.0632389	0.44870624	0.917909	-0.74147606	1.0267456	3.1138353	0.087129876	0.5275905	0	0	
0	0	521	425.19678333333337	1.744681	-2.557242	1.1020564	-0.6604431	0.25068337	-1.2099525	1.1925013	2.4288442	0.07935464	1.1496527	0	0	
0	0	522	426.01290000000006	1.6071887	2.7322495	1.2492251	-1.5955856	0.49606234	0.47842392	1.2549458	1.6916885	0.12108541	0.96082985	0	0	
0	0	523	426.8290166666667	1.2984496	1.7077295	1.37135	-2.386438	1.0455455	-0.18366049	1.1994653	0.9206312	0.13689657	0.54473525	0	0	
0	0	524	427.6451333333334	0.8593441	0.5970789	1.4096625	-3.1052318	1.312401	-0.91970783	1.0506161	0.1304575	0.13795547	0.18214601	0	0	
0	0	525	428.46125000000006	0.41159946	-0.89848006	1.3409568	2.4727788	1.2459989	-1.6350554	0.8628947	-0.65975916	0.1494097	-0.1609667	0	0	
0	0	526	429.2773666666667	0.42897213	2.997689	1.1529899	1.725221	0.9073479	-2.2487798	0.70271903	-1.4191482	0.17345828	-0.6531721	0	0	
0	0	527	430.0934833333334	0.8184736	1.5556449	0.8633033	0.8420977	0.5163489	-2.4490745	0.6289849	-2.122355	0.19221231	-1.3366575	0	0	
0	0	528	430.9096	1.1387694	0.4286279	0.60548586	-0.41509992	0.5799582	-2.1583226	0.67102116	-2.8070962	0.19600816	-2.18119	0	0	
0	0	529	431.7257166666667	1.3101566	-0.6362769	0.71686625	-1.9585782	0.90044487	-2.5700576	0.80599034	2.7435544	0.19130242	3.1214216	0	0	
0	0	530	432.5418333333334	1.3240521	-1.6941944	1.1221213	-3.0664961	1.0565178	2.994644	0.96739876	1.957791	0.1920526	2.0622709	0	0	
0	0	531	433.35795	1.2159115	-2.7719705	1.522114	2.357259	0.97329134	2.1409454	1.0736601	1.1430361	0.20235594	1.0308481	0	0	
0	0	532	434.1740666666667	1.0539623	2.4022112	1.7911974	1.5866139	0.71859515	1.115091	1.0538833	0.31779012	0.21191837	0.09644483	0	0	
0	0	533	434.99018333333333	0.901733	1.2929711	1.8904456	0.85835636	0.48859423	-0.28619716	0.87096167	-0.50399715	0.2103975	-0.7350922	0	0	
0	0	534	435.8063	0.7674701	0.27878478	1.8353523	0.15888576	0.51875305	-1.8744347	0.53716725	-1.2898767	0.19682424	-1.4794405	0	0	
0	0	535	436.62241666666677	0.62421066	-0.50318116	1.6773264	-0.5153243	0.62892663	-3.0661702	0.13294217	-1.5908371	0.17732207	-2.1648905	0	0	
0	0	536	437.43853333333334	0.5336316	-0.89211506	1.4811146	-1.1664062	0.5884439	2.2271423	0.34449127	-0.30466402	0.15691428	-2.848889	0	0	
0	0	537	438.2546500000001	0.6695004	-1.1070955	1.3015258	-1.8013337	0.3538038	1.2205783	0.679301	-1.0717299	0.13405852	2.6656604	0	0	
0	0	538	439.07076666666666	0.96786886	-1.5649931	1.1665099	-2.4346864	0.1279787	-1.3619595	0.8607349	-1.9757143	0.106406234	1.6978084	0	0	
0	0	539	439.8868833333334	1.238553	-2.1609082	1.0729948	-3.0822423	0.5370534	-3.0186067	0.8760476	-2.9684253	0.08740581	0.3559833	0	0	
0	0	540	440.7030000000001	1.3730414	-2.7783763	0.9949975	2.5332313	0.9617229	2.3868582	0.78492945	2.202233	0.11050936	-1.1593137	0	0	
0	0	541	441.5191166666667	1.3402667	2.9230912	0.89607036	1.8518716	1.2768586	1.5842608	0.69537944	0.96062756	0.16909	-2.3742301	0	0	
0	0	542	442.3352333333334	1.1720318	2.4228756	0.74078107	1.1717942	1.4362767	0.80543566	0.6605486	-0.28952718	0.23450264	2.8833644	0	0	
0	0	543	443.15135000000004	0.94883156	2.069527	0.5060887	0.52590847	1.4355649	0.033172544	0.5972873	-1.4160078	0.28932357	1.9363432	0	0	
0	0	544	443.9674666666667	0.8109936	1.9439554	0.20104219	0.14415075	1.3031013	-0.7463838	0.3968788	-2.4208093	0.32202184	1.0344836	0	0	
0	0	545	444.7835833333334	0.93667746	1.8989533	0.23598692	1.5644177	1.0872954	-1.5505928	0.025843846	3.0104876	0.32481456	0.17382243	0	0	
0	0	546	445.59970000000004	1.3114834	1.6151137	0.61498684	1.119426	0.84417206	-2.4030442	0.4688593	-1.1038054	0.2949448	-0.6332397	0	0	
0	0	547	446.41581666666673	1.766735	1.1011078	0.94784325	0.44052646	0.6260961	2.9548135	0.9851671	-1.9548023	0.23766729	-1.3492588	0	0	
0	0	548	447.23193333333336	2.1543007	0.44225517	1.1566668	-0.28700832	0.46593645	1.9617612	1.4026663	-2.7843153	0.171647	-1.8742466	0	0	
0	0	549	448.04805000000005	2.373469	-0.32138723	1.1946204	-1.0402755	0.35637352	0.978789	1.619423	2.6901462	0.13838163	-2.079144	0	0	
0	0	550	448.86416666666673	2.3941278	-1.1781734	1.0566435	-1.8152448	0.25821468	0.12076229	1.5819417	1.9058146	0.16609897	-2.315634	0	0	
0	0	551	449.68028333333336	2.2708235	-2.125835	0.7863125	-2.6142807	0.14908782	-0.4441577	1.3004037	1.1597959	0.21190712	-2.8664856	0	0	
0	0	552	450.49640000000005	2.1064124	3.136217	0.46757314	2.8393095	0.09442377	-0.05354642	0.8487031	0.50355625	0.2401851	2.688418	0	0	
0	0	553	451.3125166666667	1.9544041	2.0947673	0.20092967	1.9943267	0.18744883	0.021846205	0.3815663	0.2424457	0.24298504	1.8605864	0	0	
0	0	554	452.12863333333337	1.7534804	1.096941	0.077628344	1.5699404	0.2914777	-0.4604473	0.38722873	0.9467609	0.22734289	0.9535384	0	0	
0	0	555	452.94475000000006	1.3996243	0.1813238	0.17819129	1.1313907	0.36576793	-1.0214806	0.704259	0.6317972	0.20680808	-0.018606594	0	0	
0	0	556	453.7608666666667	0.86549646	-0.59728205	0.45992136	0.18667403	0.41270083	-1.596476	0.89333916	0.0257797	0.19129969	-1.0098405	0	0	
0	0	557	454.5769833333334	0.31865358	-0.70774835	0.86781174	-0.7343648	0.4429461	-2.2081313	0.9102965	-0.6189366	0.17881358	-1.9499034	0	0	
0	0	558	455.3931	0.56839734	-0.03583186	1.3114986	-1.6368884	0.4604069	-2.910328	0.7851974	-1.2430944	0.15914954	-2.7924178	0	0	
0	0	559	456.2092166666667	0.9664088	-0.6436601	1.6947601	-2.540547	0.46873185	2.5265715	0.5761744	-1.7996495	0.12447281	2.7757258	0	0	
0	0	560	457.02533333333344	1.0623233	-1.4307008	1.9474759	2.8274786	0.49520835	1.5184772	0.3514601	-2.179259	0.076789916	2.3173506	0	0	
0	0	561	457.84145	0.8112009	-2.2971072	2.0419312	1.8970836	0.5864595	0.4361841	0.21200688	-2.0418663	0.05295632	2.6952577	0	0	
0	0	562	458.65756666666675	0.31512558	2.8055131	1.988776	0.9547255	0.74922687	-0.5846131	0.27973852	-1.7798121	0.105302006	2.7808814	0	0	
0	0	563	459.4736833333333	0.40358347	-0.16065398	1.8172406	0.01231155	0.9341753	-1.5103755	0.42412564	-2.0840023	0.17367634	2.2908971	0	0	
0	0	564	460.28980000000007	0.9130912	-1.2502483	1.5563971	-0.9092419	1.0782897	-2.3680468	0.5490502	-2.6072483	0.22975354	1.6794025	0	0	
0	0	565	461.10591666666676	1.1655712	-2.16179	1.235072	-1.7801524	1.1315821	3.1022956	0.6277472	3.0617754	0.26118773	1.0363615	0	0	
0	0	566	461.9220333333334	1.0587782	-3.0944088	0.90032834	-2.5579245	1.0667275	2.326963	0.648278	2.397135	0.26169217	0.39291984	0	0	
0	0	567	462.7381500000001	0.64558786	2.0352957	0.630717	3.085817	0.8833061	1.6031728	0.6099651	1.7063913	0.23165849	-0.222808	0	0	
0	0	568	463.5542666666667	0.48706955	-0.17688845	0.4924304	2.4920182	0.6138528	1.0019764	0.52452	1.0174109	0.1795202	-0.75595117	0	0	
0	0	569	464.3703833333334	1.1214653	-1.6640587	0.45884696	1.591884	0.37156633	0.8248789	0.41498128	0.37736493	0.12585187	-1.067602	0	0	
0	0	570	465.1865000000001	1.7539914	-2.628886	0.58514166	0.27900058	0.45781395	1.0349628	0.31654945	-0.12926705	0.11176333	-1.0534207	0	0	
0	0	571	466.0026166666667	2.1155825	2.786744	1.0151966	-0.9451508	0.77578807	0.61429024	0.27895844	-0.4564129	0.15051529	-1.2257793	0	0	
0	0	572	466.8187333333334	2.1077113	1.9493909	1.6697384	-1.9563079	1.089941	-0.08143086	0.32648093	-0.82802844	0.20104407	-1.7055886	0	0	
0	0	573	467.63485000000003	1.7315838	1.1199929	2.380753	-2.872169	1.3291404	-0.87221915	0.42069456	-1.4024148	0.24034934	-2.3140106	0	0	
0	0	574	468.4509666666667	1.0707027	0.27403137	2.975698	2.5339336	1.4681029	-1.713908	0.5229571	-2.107069	0.26199976	-2.971138	0	0	
0	0	575	469.2670833333334	0.2726234	-0.8233634	3.3062027	1.6730479	1.5051092	-2.5928245	0.61552703	-2.8755915	0.26584625	2.638161	0	0	
0	0	576	470.08320000000003	0.56933606	2.0924885	3.2806332	0.8165478	1.4554769	2.7809236	0.69207907	2.6028137	0.25418255	1.9617381	0	0	
0	0	577	470.8993166666667	1.2366196	1.1916721	2.88699	-0.046427898	1.3424693	1.8493502	0.7526143	1.7697734	0.22965194	1.2876205	0	0	
0	0	578	471.71543333333335	1.6698989	0.36401093	2.1983995	-0.93604046	1.1852252	0.9101706	0.8007659	0.9095967	0.19390424	0.61304396	0	0	
0	0	579	472.53155000000004	1.8176603	-0.4581651	1.3664528	-1.9166641	0.99050707	-0.0154389795	0.8408786	0.024155533	0.14708813	-0.07335976	0	0	
0	0	580	473.3476666666667	1.6834552	-1.2965603	0.66466296	2.9849236	0.756244	-0.9007152	0.874166	-0.8803687	0.088528305	-0.8052267	0	0	
