# www.neaspec.com
# Scan:	 	Fourier Scan
# Project:	 	ThiagoSantos_TFC2024
# Description:	 	PtIr_old_AFMtest01_AuSi
# Date:	 	05/15/2024 11:56:15
# Scanner Center Position (X, Y):	[µm]	56.97	38.37	 
# Rotation:	[°]	0	 	 
# Scan Area (X, Y, Z):	[µm]	0.000	0.000	0.000
# Pixel Area (X, Y, Z):	[px]	1	1	1024
# Interferometer Center/Distance:	[µm]	750.000	1,500.000	 
# Averaging:	 	1	 	 
# Integration time:	[ms]	20	 	 
# Wavenumber Scaling:	 	0.979340	 	 
# Laser Source:	 	Synchrotron
# Detector:	 	R
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	Fourier
# Tip Frequency:	[Hz]	273,232.594	 	 
# Tip Amplitude:	[mV]	156.699	 	 
# Tapping Amplitude:	[nm]	88.132	 	 
# Modulation Frequency:	[Hz]	0.000	 	 
# Modulation Amplitude:	[mV]	0.000	 	 
# Modulation Offset:	[mV]	0.000	 	 
# Setpoint:	[%]	87.04	 	 
# Regulator (P, I, D):	 	2.551595	4.025369	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	0.362	 	 
# M1A Cantilever Factor:	 	1.000	 	 
# Q-Factor:	 	376.4	 	 
# Version:	 	2.1.11145.0
Row   	Column	Run   	Depth 	Z              	M              	O0A            	O0P            	O1A            	O1P            	O2A            	O2P            	O3A            	O3P            	O4A            	O4P            	O5A            	O5P            	
0     	0     	0     	263   	1.5201165E-06  	0.0003872572   	140.65468      	0              	8.355232       	2.9109693      	2.4027054      	-0.42148206    	0.9552109      	2.5735388      	0.16762306     	-0.7264242     	1.0648803E-07  	1.107468       	
0     	0     	0     	264   	1.5201252E-06  	0.0003886549   	141.00122      	0              	8.326411       	2.9070418      	2.3732245      	-0.42225897    	0.93042225     	2.5195456      	0.17187247     	-0.6892833     	1.0648803E-07  	1.107468       	
0     	0     	0     	265   	1.5200968E-06  	0.00039014645  	140.84732      	0              	8.43135        	2.9116266      	2.4570465      	-0.45692143    	0.9466167      	2.5517921      	0.15942375     	-0.7628162     	1.0648803E-07  	1.107468       	
0     	0     	0     	266   	1.5201631E-06  	0.00039156596  	140.6446       	0              	8.216654       	2.911194       	2.275944       	-0.44602165    	0.9151904      	2.5628707      	0.16014594     	-0.6527239     	1.0648803E-07  	1.107468       	
0     	0     	0     	267   	1.5201247E-06  	0.0003930754   	141.09233      	0              	8.637004       	2.9183698      	2.3736868      	-0.42973784    	0.94630665     	2.544234       	0.1584799      	-0.6139946     	1.0648803E-07  	1.107468       	
0     	0     	0     	268   	1.5201441E-06  	0.0003945264   	140.67671      	0              	8.065956       	2.909747       	2.3235369      	-0.43017906    	0.86028254     	2.5603137      	0.1626005      	-0.7125562     	1.0648803E-07  	1.107468       	
0     	0     	0     	269   	1.520137E-06   	0.00039598654  	140.86201      	0              	8.648986       	2.9028776      	2.4147406      	-0.40697634    	0.91618395     	2.505086       	0.17144309     	-0.56447405    	1.0648803E-07  	1.107468       	
0     	0     	0     	270   	1.5201446E-06  	0.0003974436   	140.78049      	0              	8.203415       	2.9055743      	2.31701        	-0.41383085    	0.9677632      	2.5962079      	0.1671428      	-0.7110985     	1.0648803E-07  	1.107468       	
0     	0     	0     	271   	1.5201397E-06  	0.00039888392  	140.97462      	0              	8.352455       	2.9118555      	2.3863142      	-0.43070564    	0.888674       	2.5647821      	0.16508642     	-0.689851      	1.0648803E-07  	1.107468       	
0     	0     	0     	272   	1.5201324E-06  	0.00040035782  	140.418        	0              	8.540188       	2.910906       	2.4599462      	-0.4269933     	0.9565403      	2.5572243      	0.16812648     	-0.69050354    	1.0648803E-07  	1.107468       	
0     	0     	0     	273   	1.5201523E-06  	0.00040185393  	141.34357      	0              	8.163668       	2.9125283      	2.2392478      	-0.40553975    	0.8702639      	2.5663476      	0.15592624     	-0.7539666     	1.0648803E-07  	1.107468       	
0     	0     	0     	274   	1.5201856E-06  	0.00040329745  	140.3323       	0              	8.529024       	2.9080305      	2.4277396      	-0.43756446    	0.91542256     	2.5667691      	0.15939227     	-0.7058497     	1.0648803E-07  	1.107468       	
0     	0     	0     	275   	1.5201612E-06  	0.00040476816  	141.14363      	0              	8.164859       	2.9104426      	2.3402727      	-0.44882277    	0.82283527     	2.5462186      	0.17580746     	-0.7333219     	1.0648803E-07  	1.107468       	
0     	0     	0     	276   	1.5201252E-06  	0.00040626473  	140.55933      	0              	8.362525       	2.9124794      	2.4204197      	-0.4276173     	0.9368801      	2.600668       	0.17665891     	-0.73422605    	1.0648803E-07  	1.107468       	
0     	0     	0     	277   	1.520166E-06   	0.0004077067   	140.96265      	0              	8.394689       	2.907719       	2.3840256      	-0.44754887    	0.92298806     	2.5540316      	0.16823505     	-0.6974022     	1.0648803E-07  	1.107468       	
0     	0     	0     	278   	1.5201776E-06  	0.00040918312  	140.77159      	0              	8.143342       	2.9184685      	2.3216808      	-0.41406214    	0.9048101      	2.525052       	0.16833863     	-0.76384103    	1.0648803E-07  	1.107468       	
0     	0     	0     	279   	1.5201464E-06  	0.00041058823  	140.75754      	0              	8.429965       	2.9097095      	2.417309       	-0.43296131    	0.9157575      	2.5669093      	0.16512002     	-0.7370608     	1.0648803E-07  	1.107468       	
0     	0     	0     	280   	1.5202002E-06  	0.00041212485  	140.95633      	0              	8.185513       	2.9077992      	2.3038118      	-0.4298879     	0.8961754      	2.5853524      	0.15738435     	-0.67973274    	1.0648803E-07  	1.107468       	
0     	0     	0     	281   	1.5201938E-06  	0.00041354878  	140.59546      	0              	8.262888       	2.9105353      	2.3552406      	-0.43384004    	0.9733534      	2.5643759      	0.16219245     	-0.7029977     	1.0648803E-07  	1.107468       	
0     	0     	0     	282   	1.5201281E-06  	0.00041507595  	140.98764      	0              	8.619247       	2.9055862      	2.3719752      	-0.44295174    	0.902991       	2.6524386      	0.17403665     	-0.64633036    	1.0648803E-07  	1.107468       	
0     	0     	0     	283   	1.5201528E-06  	0.00041648283  	140.80066      	0              	8.075251       	2.9125304      	2.3119395      	-0.448755      	0.8449804      	2.542746       	0.16122343     	-0.72220844    	1.0648803E-07  	1.107468       	
0     	0     	0     	284   	1.5201837E-06  	0.00041794658  	140.6834       	0              	8.760419       	2.90545        	2.4545276      	-0.4193118     	0.97600645     	2.5664377      	0.18306507     	-0.6819182     	1.0648803E-07  	1.107468       	
0     	0     	0     	285   	1.5202188E-06  	0.00041943535  	141.0613       	0              	7.9312077      	2.912935       	2.2371686      	-0.44375417    	0.8859758      	2.550362       	0.15714963     	-0.7190382     	1.0648803E-07  	1.107468       	
0     	0     	0     	286   	1.5201339E-06  	0.0004209172   	140.33823      	0              	8.601561       	2.919997       	2.5263252      	-0.41089225    	0.950292       	2.5722897      	0.17696577     	-0.7032432     	1.0648803E-07  	1.107468       	
0     	0     	0     	287   	1.5202168E-06  	0.0004223701   	141.22571      	0              	8.240433       	2.90542        	2.305113       	-0.43726736    	0.9023924      	2.5251396      	0.14888066     	-0.8537976     	1.0648803E-07  	1.107468       	
0     	0     	0     	288   	1.5202312E-06  	0.00042383323  	140.57237      	0              	8.330953       	2.9042404      	2.3899267      	-0.39985073    	0.9691788      	2.505379       	0.16526628     	-0.6895226     	1.0648803E-07  	1.107468       	
0     	0     	0     	289   	1.5201745E-06  	0.0004252911   	141.04732      	0              	8.516256       	2.9110935      	2.4340208      	-0.43167144    	0.8656509      	2.5512218      	0.17727077     	-0.64578706    	1.0648803E-07  	1.107468       	
0     	0     	0     	290   	1.5201634E-06  	0.0004267483   	140.62936      	0              	8.222525       	2.9179409      	2.4469192      	-0.44115126    	0.94538903     	2.5467322      	0.1668414      	-0.69472826    	1.0648803E-07  	1.107468       	
0     	0     	0     	291   	1.5201846E-06  	0.000428242    	140.96304      	0              	8.458466       	2.911315       	2.407032       	-0.4205391     	0.9194741      	2.560378       	0.16645624     	-0.6471389     	1.0648803E-07  	1.107468       	
0     	0     	0     	292   	1.5202203E-06  	0.00042969594  	140.75934      	0              	8.321901       	2.904893       	2.4132123      	-0.41231802    	0.9143645      	2.5286603      	0.17855448     	-0.73403317    	1.0648803E-07  	1.107468       	
0     	0     	0     	293   	1.5201718E-06  	0.00043120328  	140.77704      	0              	8.387781       	2.9158807      	2.3676858      	-0.44967052    	0.86957395     	2.595252       	0.16050929     	-0.69029045    	1.0648803E-07  	1.107468       	
0     	0     	0     	294   	1.5202095E-06  	0.0004325879   	140.6382       	0              	8.402149       	2.9186313      	2.4028628      	-0.45017794    	0.9335827      	2.561875       	0.16501497     	-0.7367718     	1.0648803E-07  	1.107468       	
0     	0     	0     	295   	1.5201939E-06  	0.00043405427  	141.05905      	0              	8.293266       	2.905638       	2.325225       	-0.42101505    	0.9250654      	2.552494       	0.16473413     	-0.67484766    	1.0648803E-07  	1.107468       	
0     	0     	0     	296   	1.5201896E-06  	0.00043549936  	140.42908      	0              	8.2862015      	2.9168787      	2.4249983      	-0.43274808    	0.99075556     	2.5985641      	0.18399355     	-0.682073      	1.0648803E-07  	1.107468       	
0     	0     	0     	297   	1.5202344E-06  	0.00043698584  	141.112        	0              	8.489775       	2.9102025      	2.359384       	-0.4186783     	0.96536344     	2.5289006      	0.16331716     	-0.6691774     	1.0648803E-07  	1.107468       	
0     	0     	0     	298   	1.5202402E-06  	0.00043849077  	140.51607      	0              	8.172921       	2.9038706      	2.3237         	-0.44338298    	0.9215078      	2.494424       	0.16597363     	-0.72863364    	1.0648803E-07  	1.107468       	
0     	0     	0     	299   	1.5201944E-06  	0.0004399283   	140.92117      	0              	8.593682       	2.9076371      	2.4409368      	-0.43469182    	0.94485104     	2.5821226      	0.16055566     	-0.6861944     	1.0648803E-07  	1.107468       	
0     	0     	0     	300   	1.5201714E-06  	0.00044142618  	140.88225      	0              	8.012831       	2.9023845      	2.3010552      	-0.41382292    	0.85230964     	2.5306923      	0.14770092     	-0.89177406    	1.0648803E-07  	1.107468       	
0     	0     	0     	301   	1.5202089E-06  	0.00044286172  	140.64331      	0              	8.711199       	2.9036667      	2.5409482      	-0.42747402    	0.9668293      	2.5672705      	0.17505044     	-0.76537496    	1.0648803E-07  	1.107468       	
0     	0     	0     	302   	1.520226E-06   	0.00044432862  	140.96289      	0              	8.040176       	2.9044383      	2.3559084      	-0.43037593    	0.8684231      	2.5501046      	0.17657235     	-0.816576      	1.0648803E-07  	1.107468       	
0     	0     	0     	303   	1.5202343E-06  	0.00044578424  	140.68427      	0              	8.565712       	2.9129827      	2.4595993      	-0.41922155    	0.9076856      	2.5006087      	0.17355834     	-0.7280648     	1.0648803E-07  	1.107468       	
0     	0     	0     	304   	1.5202114E-06  	0.0004472529   	140.92517      	0              	8.311047       	2.9120882      	2.372689       	-0.4522043     	0.90854657     	2.5591574      	0.14882696     	-0.69749963    	1.0648803E-07  	1.107468       	
0     	0     	0     	305   	1.5202355E-06  	0.0004487369   	140.95656      	0              	8.254993       	2.91121        	2.2683113      	-0.42897618    	0.8511464      	2.549187       	0.17296284     	-0.7475923     	1.0648803E-07  	1.107468       	
0     	0     	0     	306   	1.5202231E-06  	0.00045020212  	140.61024      	0              	8.545836       	2.9120865      	2.4552803      	-0.41352132    	0.97117263     	2.5668697      	0.16915643     	-0.6220867     	1.0648803E-07  	1.107468       	
0     	0     	0     	307   	1.5202268E-06  	0.00045166057  	141.19138      	0              	8.097143       	2.9074357      	2.2308805      	-0.4369004     	0.90630364     	2.5856624      	0.15511008     	-0.6642239     	1.0648803E-07  	1.107468       	
0     	0     	0     	308   	1.5202834E-06  	0.00045313436  	140.3436       	0              	8.539259       	2.9194918      	2.3931172      	-0.40770203    	0.9568643      	2.5578356      	0.17608505     	-0.62262833    	1.0648803E-07  	1.107468       	
0     	0     	0     	309   	1.5202544E-06  	0.00045459624  	141.31204      	0              	8.17829        	2.906162       	2.2308161      	-0.41623512    	0.89884007     	2.5289822      	0.16010942     	-0.57990795    	1.0648803E-07  	1.107468       	
0     	0     	0     	310   	1.5202561E-06  	0.0004560518   	140.3475       	0              	8.467615       	2.906804       	2.415008       	-0.43607852    	0.92428404     	2.5806441      	0.17297837     	-0.7211532     	1.0648803E-07  	1.107468       	
0     	0     	0     	311   	1.5202523E-06  	0.0004575012   	141.08131      	0              	8.293754       	2.9092052      	2.3539882      	-0.44029516    	0.9077013      	2.5657506      	0.15956211     	-0.70179033    	1.0648803E-07  	1.107468       	
0     	0     	0     	312   	1.5202846E-06  	0.00045901167  	140.79904      	0              	8.29649        	2.9052844      	2.4018636      	-0.41933542    	0.9212515      	2.575852       	0.16387436     	-0.64077836    	1.0648803E-07  	1.107468       	
0     	0     	0     	313   	1.5202367E-06  	0.00046046055  	140.778        	0              	8.437463       	2.9086823      	2.3350058      	-0.43116835    	0.9101585      	2.6181061      	0.18267252     	-0.7097862     	1.0648803E-07  	1.107468       	
0     	0     	0     	314   	1.520271E-06   	0.0004619366   	140.8647       	0              	8.261729       	2.9093018      	2.3440816      	-0.41737983    	0.88686854     	2.529917       	0.17576316     	-0.72976977    	1.0648803E-07  	1.107468       	
0     	0     	0     	315   	1.5203269E-06  	0.0004633874   	140.74731      	0              	8.310783       	2.9154515      	2.320754       	-0.4529762     	0.96672094     	2.5409994      	0.16019809     	-0.6626622     	1.0648803E-07  	1.107468       	
0     	0     	0     	316   	1.5203258E-06  	0.00046483657  	140.96384      	0              	8.352209       	2.9125702      	2.353418       	-0.42923048    	0.9229114      	2.5570366      	0.16484414     	-0.7345355     	1.0648803E-07  	1.107468       	
0     	0     	0     	317   	1.5202668E-06  	0.00046633105  	140.69139      	0              	8.327187       	2.91481        	2.4171906      	-0.4297083     	0.924027       	2.5284796      	0.18372872     	-0.709771      	1.0648803E-07  	1.107468       	
0     	0     	0     	318   	1.5203195E-06  	0.00046781256  	140.80388      	0              	8.338155       	2.9000947      	2.3691504      	-0.44148892    	0.9523251      	2.6055183      	0.1749371      	-0.74738747    	1.0648803E-07  	1.107468       	
0     	0     	0     	319   	1.5203188E-06  	0.00046925864  	140.76122      	0              	8.402986       	2.9085274      	2.3800197      	-0.42642128    	0.9087355      	2.6285908      	0.1446205      	-0.56659985    	1.0648803E-07  	1.107468       	
0     	0     	0     	320   	1.5202346E-06  	0.00047069386  	140.9185       	0              	8.2859335      	2.9017458      	2.3795063      	-0.42483872    	0.8837894      	2.5393455      	0.16561724     	-0.7243891     	1.0648803E-07  	1.107468       	
0     	0     	0     	321   	1.5202892E-06  	0.0004721714   	140.87262      	0              	8.291749       	2.9104977      	2.3646023      	-0.4113349     	0.87269574     	2.5176935      	0.1583892      	-0.6883219     	1.0648803E-07  	1.107468       	
0     	0     	0     	322   	1.5203503E-06  	0.00047363556  	140.71552      	0              	8.380743       	2.908204       	2.3912728      	-0.41403928    	0.88629335     	2.5534654      	0.16603248     	-0.7355152     	1.0648803E-07  	1.107468       	
0     	0     	0     	323   	1.5203467E-06  	0.00047509553  	140.8753       	0              	8.200138       	2.9050717      	2.2905412      	-0.42014197    	0.8899229      	2.5477018      	0.15705779     	-0.6744058     	1.0648803E-07  	1.107468       	
0     	0     	0     	324   	1.5202735E-06  	0.0004765313   	140.78674      	0              	8.486299       	2.9120321      	2.4370766      	-0.43464217    	0.9194597      	2.531053       	0.17497015     	-0.55971295    	1.0648803E-07  	1.107468       	
0     	0     	0     	325   	1.5203697E-06  	0.0004780331   	140.93448      	0              	8.24076        	2.9053028      	2.28623        	-0.4227826     	0.8794879      	2.5724165      	0.16372262     	-0.75535166    	1.0648803E-07  	1.107468       	
0     	0     	0     	326   	1.5203275E-06  	0.00047949798  	140.74547      	0              	8.435287       	2.9107623      	2.4402652      	-0.4231515     	0.89077306     	2.517972       	0.17260776     	-0.84131444    	1.0648803E-07  	1.107468       	
0     	0     	0     	327   	1.5202656E-06  	0.00048096434  	140.8589       	0              	8.278687       	2.9106793      	2.3659263      	-0.43363824    	0.94181997     	2.5651689      	0.16443019     	-0.7261445     	1.0648803E-07  	1.107468       	
0     	0     	0     	328   	1.5203356E-06  	0.0004823995   	140.66014      	0              	8.306086       	2.9152288      	2.3655698      	-0.4325528     	0.9052777      	2.5424976      	0.174555       	-0.72617006    	1.0648803E-07  	1.107468       	
0     	0     	0     	329   	1.520379E-06   	0.0004838815   	140.90192      	0              	8.4725485      	2.904893       	2.405912       	-0.44399986    	0.94130707     	2.5603724      	0.1761253      	-0.6923373     	1.0648803E-07  	1.107468       	
0     	0     	0     	330   	1.5203102E-06  	0.0004853537   	140.8251       	0              	8.144205       	2.9102714      	2.3223808      	-0.4292937     	0.88182765     	2.5233698      	0.17688298     	-0.7110833     	1.0648803E-07  	1.107468       	
0     	0     	0     	331   	1.5202892E-06  	0.0004868347   	140.48862      	0              	8.619846       	2.9120953      	2.4341767      	-0.42216793    	0.9696752      	2.5193992      	0.16849442     	-0.69719094    	1.0648803E-07  	1.107468       	
0     	0     	0     	332   	1.5203668E-06  	0.0004883154   	141.17041      	0              	8.041607       	2.9016356      	2.2694325      	-0.41941598    	0.86617345     	2.5924268      	0.16762151     	-0.78374016    	1.0648803E-07  	1.107468       	
0     	0     	0     	333   	1.5203706E-06  	0.00048973795  	140.47876      	0              	8.572368       	2.9206069      	2.4387088      	-0.42092836    	0.9213042      	2.564488       	0.15684299     	-0.64656186    	1.0648803E-07  	1.107468       	
0     	0     	0     	334   	1.5202849E-06  	0.0004911963   	141.10747      	0              	8.1412         	2.907546       	2.2953544      	-0.44921765    	0.88079184     	2.5467079      	0.17523877     	-0.8317522     	1.0648803E-07  	1.107468       	
0     	0     	0     	335   	1.5203275E-06  	0.0004926884   	140.5462       	0              	8.48444        	2.9147582      	2.4382079      	-0.44748303    	1.0011373      	2.5463343      	0.18400976     	-0.70989424    	1.0648803E-07  	1.107468       	
0     	0     	0     	336   	1.5203304E-06  	0.00049414334  	140.83083      	0              	8.291501       	2.9066734      	2.3110268      	-0.42862207    	0.9024686      	2.579323       	0.15667623     	-0.7414328     	1.0648803E-07  	1.107468       	
0     	0     	0     	337   	1.5203225E-06  	0.00049563195  	140.79912      	0              	8.324817       	2.9042966      	2.3716478      	-0.41659716    	0.9689629      	2.5667675      	0.15389965     	-0.81392205    	1.0648803E-07  	1.107468       	
0     	0     	0     	338   	1.5202745E-06  	0.00049709756  	140.75232      	0              	8.349499       	2.9199576      	2.3591547      	-0.44203034    	0.9358463      	2.5537617      	0.16443987     	-0.70915645    	1.0648803E-07  	1.107468       	
0     	0     	0     	339   	1.5203616E-06  	0.0004985439   	140.93246      	0              	8.353697       	2.9053252      	2.3885047      	-0.44574314    	0.87769485     	2.5765376      	0.15879138     	-0.6976984     	1.0648803E-07  	1.107468       	
0     	0     	0     	340   	1.5203601E-06  	0.0005000035   	140.465        	0              	8.31233        	2.9092717      	2.3760242      	-0.4288558     	0.93327945     	2.5486505      	0.17377801     	-0.7310085     	1.0648803E-07  	1.107468       	
0     	0     	0     	341   	1.5203597E-06  	0.00050145044  	141.09795      	0              	8.364406       	2.9084115      	2.3945434      	-0.43559957    	0.90935856     	2.5216837      	0.17845318     	-0.7681152     	1.0648803E-07  	1.107468       	
0     	0     	0     	342   	1.520313E-06   	0.0005029888   	140.5074       	0              	8.211967       	2.9143429      	2.3638086      	-0.43122947    	0.9211049      	2.527192       	0.16605654     	-0.6953652     	1.0648803E-07  	1.107468       	
0     	0     	0     	343   	1.5203562E-06  	0.00050440227  	141.0741       	0              	8.494857       	2.9117694      	2.406294       	-0.43402365    	0.9002695      	2.553639       	0.16223305     	-0.7072671     	1.0648803E-07  	1.107468       	
0     	0     	0     	344   	1.5203565E-06  	0.0005058944   	140.64554      	0              	8.160125       	2.9099483      	2.376151       	-0.4065039     	0.93780535     	2.5835907      	0.164632       	-0.64421046    	1.0648803E-07  	1.107468       	
0     	0     	0     	345   	1.5203289E-06  	0.0005073609   	140.9997       	0              	8.684722       	2.9029827      	2.408359       	-0.43148366    	0.97064114     	2.504506       	0.15991832     	-0.7301533     	1.0648803E-07  	1.107468       	
0     	0     	0     	346   	1.5203337E-06  	0.00050880114  	140.72514      	0              	8.179455       	2.910733       	2.3600404      	-0.42525545    	0.94836456     	2.5865848      	0.1673887      	-0.7014144     	1.0648803E-07  	1.107468       	
0     	0     	0     	347   	1.5203605E-06  	0.00051027804  	140.94562      	0              	8.459501       	2.918315       	2.3966532      	-0.43142068    	0.9307033      	2.56573        	0.18224242     	-0.6229969     	1.0648803E-07  	1.107468       	
0     	0     	0     	348   	1.5203827E-06  	0.00051168824  	140.7703       	0              	8.288753       	2.9057615      	2.4041793      	-0.4340062     	0.86964375     	2.5029783      	0.16375971     	-0.72416824    	1.0648803E-07  	1.107468       	
0     	0     	0     	349   	1.5203644E-06  	0.00051322527  	140.61816      	0              	8.322611       	2.9085996      	2.3294928      	-0.4194554     	0.91629845     	2.5824573      	0.16871876     	-0.78832114    	1.0648803E-07  	1.107468       	
0     	0     	0     	350   	1.5203562E-06  	0.0005146457   	140.93991      	0              	8.46743        	2.9074485      	2.3618407      	-0.4328242     	0.9166936      	2.5215468      	0.15150878     	-0.72315085    	1.0648803E-07  	1.107468       	
0     	0     	0     	351   	1.5203619E-06  	0.00051612855  	140.81593      	0              	8.302044       	2.9055839      	2.32985        	-0.41272       	0.9132296      	2.5635061      	0.15600425     	-0.6739201     	1.0648803E-07  	1.107468       	
0     	0     	0     	352   	1.5204022E-06  	0.0005175398   	140.7354       	0              	8.487262       	2.911778       	2.4156055      	-0.41471487    	0.9140623      	2.6077676      	0.15452918     	-0.68419206    	1.0648803E-07  	1.107468       	
0     	0     	0     	353   	1.5203855E-06  	0.0005190694   	140.84192      	0              	8.194388       	2.904745       	2.3676827      	-0.42509708    	0.92080075     	2.566724       	0.14427952     	-0.6558801     	1.0648803E-07  	1.107468       	
0     	0     	0     	354   	1.5203642E-06  	0.0005204786   	140.79662      	0              	8.46767        	2.914408       	2.326933       	-0.4336744     	0.98529637     	2.558753       	0.16383596     	-0.7141923     	1.0648803E-07  	1.107468       	
0     	0     	0     	355   	1.5203248E-06  	0.0005220247   	140.81369      	0              	8.190835       	2.9041913      	2.3902233      	-0.4307308     	0.8789805      	2.5141578      	0.17012426     	-0.7050322     	1.0648803E-07  	1.107468       	
0     	0     	0     	356   	1.5203732E-06  	0.0005234417   	140.69572      	0              	8.39523        	2.903144       	2.389602       	-0.4439239     	0.9250561      	2.5415802      	0.1884984      	-0.7561174     	1.0648803E-07  	1.107468       	
0     	0     	0     	357   	1.5203805E-06  	0.0005249      	140.9054       	0              	8.344627       	2.907802       	2.323479       	-0.43961844    	0.89690626     	2.5433145      	0.16057263     	-0.7464156     	1.0648803E-07  	1.107468       	
0     	0     	0     	358   	1.52037E-06    	0.00052636955  	140.64783      	0              	8.445198       	2.907065       	2.4523568      	-0.4252569     	0.92960125     	2.5169642      	0.17324555     	-0.64348024    	1.0648803E-07  	1.107468       	
0     	0     	0     	359   	1.5203611E-06  	0.0005278358   	140.99673      	0              	8.23689        	2.9166331      	2.311122       	-0.4460722     	0.9297202      	2.570995       	0.16099048     	-0.69113594    	1.0648803E-07  	1.107468       	
0     	0     	0     	360   	1.5204046E-06  	0.00052932446  	140.68863      	0              	8.499907       	2.909654       	2.364811       	-0.42339492    	0.9581739      	2.5442054      	0.15768214     	-0.739092      	1.0648803E-07  	1.107468       	
0     	0     	0     	361   	1.5204234E-06  	0.00053078006  	140.90096      	0              	8.189576       	2.9055982      	2.3044581      	-0.43750072    	0.9018734      	2.556072       	0.1549566      	-0.5749424     	1.0648803E-07  	1.107468       	
0     	0     	0     	362   	1.5204089E-06  	0.0005322336   	140.7189       	0              	8.581853       	2.909155       	2.437585       	-0.43153462    	0.94990146     	2.5367515      	0.16856322     	-0.7329368     	1.0648803E-07  	1.107468       	
0     	0     	0     	363   	1.52035E-06    	0.0005337168   	140.88635      	0              	8.003377       	2.9044905      	2.2993588      	-0.42211032    	0.8414817      	2.5568218      	0.155296       	-0.7021131     	1.0648803E-07  	1.107468       	
0     	0     	0     	364   	1.5204182E-06  	0.0005351838   	140.81392      	0              	8.72601        	2.9100926      	2.4792416      	-0.43114978    	0.99768        	2.559669       	0.16560647     	-0.64715225    	1.0648803E-07  	1.107468       	
0     	0     	0     	365   	1.5204548E-06  	0.0005366112   	140.85884      	0              	7.9734273      	2.916055       	2.284638       	-0.42323545    	0.9126961      	2.5356157      	0.1667848      	-0.7290628     	1.0648803E-07  	1.107468       	
0     	0     	0     	366   	1.5204128E-06  	0.00053810567  	140.71684      	0              	8.667699       	2.9111161      	2.4529982      	-0.4541718     	0.9872529      	2.512841       	0.16685577     	-0.7440985     	1.0648803E-07  	1.107468       	
0     	0     	0     	367   	1.5204025E-06  	0.0005395795   	140.77112      	0              	7.967697       	2.904994       	2.287465       	-0.45192122    	0.91213685     	2.504859       	0.14820749     	-0.6598685     	1.0648803E-07  	1.107468       	
0     	0     	0     	368   	1.5204091E-06  	0.0005410725   	140.89403      	0              	8.831077       	2.9096217      	2.5070136      	-0.41350663    	0.9528172      	2.5469897      	0.16446167     	-0.6180319     	1.0648803E-07  	1.107468       	
0     	0     	0     	369   	1.520443E-06   	0.0005424797   	140.6198       	0              	7.9089847      	2.9058418      	2.2607696      	-0.42704293    	0.87021315     	2.5438147      	0.16101953     	-0.73834217    	1.0648803E-07  	1.107468       	
0     	0     	0     	370   	1.5204457E-06  	0.0005439329   	141.01085      	0              	8.723058       	2.907673       	2.5246344      	-0.43770805    	0.9457875      	2.5482135      	0.17373312     	-0.68187636    	1.0648803E-07  	1.107468       	
0     	0     	0     	371   	1.5204015E-06  	0.0005454483   	140.52054      	0              	7.862226       	2.909178       	2.2803948      	-0.429728      	0.89201146     	2.534494       	0.16151977     	-0.70006084    	1.0648803E-07  	1.107468       	
0     	0     	0     	372   	1.5204329E-06  	0.00054690783  	141.09314      	0              	8.888302       	2.91368        	2.4667218      	-0.42648605    	0.9536372      	2.5920138      	0.1893125      	-0.67775977    	1.0648803E-07  	1.107468       	
0     	0     	0     	373   	1.5204295E-06  	0.00054839836  	140.75203      	0              	7.8012085      	2.9115858      	2.2266498      	-0.44476283    	0.8188868      	2.5536838      	0.16677336     	-0.71707255    	1.0648803E-07  	1.107468       	
0     	0     	0     	374   	1.5204207E-06  	0.00054984656  	140.87137      	0              	8.907582       	2.9017549      	2.535208       	-0.4246337     	0.9922095      	2.553009       	0.17147332     	-0.56681633    	1.0648803E-07  	1.107468       	
0     	0     	0     	375   	1.5204187E-06  	0.0005512505   	140.74466      	0              	7.7964973      	2.9108832      	2.2185416      	-0.414854      	0.8335585      	2.5446515      	0.14368817     	-0.709705      	1.0648803E-07  	1.107468       	
0     	0     	0     	376   	1.5204672E-06  	0.00055272336  	140.7409       	0              	8.803824       	2.909698       	2.5217333      	-0.4175898     	0.9797826      	2.5606008      	0.17093492     	-0.6245857     	1.0648803E-07  	1.107468       	
0     	0     	0     	377   	1.5204815E-06  	0.00055420323  	141.01974      	0              	8.092416       	2.9101877      	2.273021       	-0.42056167    	0.90005136     	2.51705        	0.15161593     	-0.66600823    	1.0648803E-07  	1.107468       	
0     	0     	0     	378   	1.5204232E-06  	0.00055568863  	140.40565      	0              	8.437398       	2.9044862      	2.428799       	-0.42840812    	0.97466785     	2.5068283      	0.16546434     	-0.7391065     	1.0648803E-07  	1.107468       	
0     	0     	0     	379   	1.5204857E-06  	0.0005571361   	141.20688      	0              	8.328277       	2.9055078      	2.3576698      	-0.41500768    	0.8711374      	2.5719006      	0.14732783     	-0.70523226    	1.0648803E-07  	1.107468       	
0     	0     	0     	380   	1.5205234E-06  	0.00055859255  	140.63298      	0              	8.170521       	2.903966       	2.3286018      	-0.42401743    	0.92953837     	2.4925594      	0.16869646     	-0.6470084     	1.0648803E-07  	1.107468       	
